,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
MYL12A,5.93273765081006e-11,1.55565575384816,0.809,0.759,1.24231526407963e-06,1,MYL12A
YWHAB,6.49749282995308e-11,6.7923357887561,0.619,0.571,1.36057499859217e-06,1,YWHAB
FAU,9.03028043139249e-11,21.6097013665489,0.99,0.981,1.89094072233359e-06,1,FAU
PSMA7,9.20722831629127e-11,3.14417871982585,0.538,0.481,1.92799360943139e-06,1,PSMA7
ACTB,9.5139987846577e-11,33.3346736289499,0.931,0.893,1.99223134550732e-06,1,ACTB
RPL14,1.11922554719052e-10,17.3946180746818,0.987,0.978,2.34365829581694e-06,1,RPL14
NDUFA4,1.25060113100386e-10,1.38756910085048,0.629,0.575,2.61875876832209e-06,1,NDUFA4
OST4,2.26814051962254e-10,4.14824913286745,0.624,0.566,4.74948624808959e-06,1,OST4
EEF1A1,2.52903646353188e-10,3.03782552094563,0.996,0.994,5.29580235463575e-06,1,EEF1A1
MT-CO1,2.59541991758563e-10,104.026656411778,1,0.999,5.43480930742431e-06,1,MT-CO1
KRTCAP2,2.75407697189789e-10,0.523161309486674,0.475,0.421,5.76703717915419e-06,1,KRTCAP2
GYPC,3.44036099724586e-10,1.56460729238796,0.434,0.492,7.20411592823284e-06,1,GYPC
NDUFA13,8.7718317524539e-10,1.19628867612139,0.584,0.53,1.83682156896385e-05,1,NDUFA13
UQCR11,1.05822229201416e-09,0.290963569022908,0.53,0.475,2.21591747947765e-05,1,UQCR11
NOL7,1.20830831362919e-09,0.296835576449715,0.335,0.282,2.53019760873953e-05,1,NOL7
RPS15A,1.34044894235347e-09,30.4492092667139,0.992,0.987,2.80690008528817e-05,1,RPS15A
VAMP8,1.49668305026572e-09,0.433150367728414,0.419,0.364,3.13405430725641e-05,1,VAMP8
MICOS10,1.57190363970776e-09,0.796717855657946,0.376,0.324,3.29156622154806e-05,1,MICOS10
COX7A2,2.07244936392346e-09,1.56158082411329,0.501,0.452,4.33970896805572e-05,1,COX7A2
C19orf531,2.16661697154645e-09,0.316666933249086,0.539,0.482,4.53689593841826e-05,1,C19orf53
TMEM219,2.33511904992407e-09,0.256143591623275,0.285,0.238,4.88973929054099e-05,1,TMEM219
MZT2B,2.99753565756133e-09,3.18985142305809,0.595,0.549,6.27683966693343e-05,1,MZT2B
PSMB1,4.00901781314195e-09,0.704125348851834,0.432,0.38,8.39488330071924e-05,1,PSMB1
COX14,8.24010323916092e-09,0.35247400263239,0.313,0.263,0.00017254776182803,1,COX14
PPA1,8.37733908073505e-09,0.268310917278844,0.26,0.214,0.000175421480350592,1,PPA1
ARID4B,1.23858914386247e-08,0.442786282906346,0.449,0.403,0.000259360566724802,1,ARID4B
RPS29,1.47354387188021e-08,14.5793806195874,0.932,0.909,0.000308560086771715,1,RPS29
SERP1,1.50664948907953e-08,0.510994030396915,0.552,0.502,0.000315492403013254,1,SERP1
LINC015781,1.5315869346658e-08,0.507799151817834,0.587,0.542,0.000320714304119019,1,LINC01578
PTPRC,2.35764466241051e-08,8.43766905724852,0.818,0.828,0.000493690792308762,1,PTPRC
UBALD2,2.70453230050931e-08,0.303018884219904,0.314,0.267,0.00056632906372665,1,UBALD2
TSTD1,4.36388411835866e-08,1.1174908450838,0.413,0.364,0.000913797334384303,1,TSTD1
HNRNPA2B1,5.45229549306787e-08,1.53295650080281,0.689,0.725,0.00114171067624841,1,HNRNPA2B1
PPIB,5.82583708436278e-08,0.355040420909383,0.578,0.526,0.00121993028546557,1,PPIB
RPS27,6.24196909691173e-08,67.9592803259073,0.994,0.989,0.00130706832889332,1,RPS27
MYL12B,8.63317607711999e-08,1.36907698982002,0.652,0.599,0.00180778707054893,1,MYL12B
SRGN,1.14426208312122e-07,5.77639716073514,0.543,0.467,0.00239608480205584,1,SRGN
COX6A1,1.55985220691581e-07,1.33433530490732,0.447,0.398,0.00326633052128171,1,COX6A1
PFN1,1.88079953476314e-07,8.81270324907188,0.876,0.825,0.00393839422579402,1,PFN1
SEPTIN9,1.90896361034489e-07,1.26193627971655,0.341,0.298,0.00399736980006221,1,SEPTIN9
YPEL5,1.9636909437791e-07,0.745432691095783,0.488,0.446,0.00411196883627344,1,YPEL5
EIF3F,2.78424188191517e-07,1.39483630152897,0.615,0.564,0.00583020250073037,1,EIF3F
CNBP,2.897262942097e-07,0.388117449330486,0.49,0.447,0.00606686860075112,1,CNBP
TMEM258,2.93702523669248e-07,0.39093080762464,0.327,0.282,0.00615013084563406,1,TMEM258
PFDN5,3.31933307112937e-07,1.61616161055921,0.933,0.917,0.0069506834509449,1,PFDN5
C9orf16,3.45365776969171e-07,1.68000826647759,0.505,0.461,0.00723195936973444,1,C9orf16
ERP29,3.61085664242853e-07,0.47015789325294,0.571,0.526,0.00756113380924533,1,ERP29
SEPTIN1,5.61537337671722e-07,0.288190840394601,0.28,0.238,0.0117585918508459,1,SEPTIN1
TNFAIP8,6.13024551167606e-07,0.550566393125077,0.37,0.332,0.0128367341014497,1,TNFAIP8
SNX6,7.20927531352517e-07,0.708701530944614,0.351,0.308,0.0150962225065217,1,SNX6
CFL1,8.16554647323417e-07,4.74680176240503,0.844,0.798,0.0170986543149524,1,CFL1
RPS20,8.67685208210595e-07,3.03777763207049,0.979,0.965,0.0181693282599299,1,RPS20
STK17B,1.04872062840004e-06,2.5436961484556,0.504,0.461,0.0219602099586968,1,STK17B
TUBA1A,1.09802373877492e-06,6.95060905536389,0.538,0.491,0.0229926170899468,1,TUBA1A
ATP5F1E,1.40800615864509e-06,7.70571427112044,0.794,0.774,0.0294836489620281,1,ATP5F1E
CHCHD2,1.47236829480431e-06,1.7345676224257,0.677,0.634,0.0308313920932022,1,CHCHD2
NDUFB4,2.15030370493772e-06,0.289238930566379,0.299,0.261,0.0450273595813959,1,NDUFB4
RCSD1,2.32060375642642e-06,0.310919682652727,0.261,0.222,0.0485934426595692,1,RCSD1
TLE5,3.24648888659476e-06,4.25492618602223,0.716,0.697,0.0679814772852943,1,TLE5
SRP14,3.9548644261792e-06,3.09520877034686,0.787,0.745,0.0828148610841924,1,SRP14
ABRACL,4.20579499250292e-06,0.343131985381383,0.285,0.248,0.0880693471430111,1,ABRACL
TMA7,4.36992277979402e-06,4.32353343946603,0.701,0.668,0.0915061830088868,1,TMA7
RPL19,4.3891738362544e-06,11.6941703716226,0.99,0.984,0.0919093001311672,1,RPL19
GCC2,4.64370042235224e-06,1.88104823666652,0.356,0.399,0.0972390868440559,1,GCC2
ARHGDIB,4.91096296703626e-06,23.7230157813109,0.784,0.76,0.102835564529739,1,ARHGDIB
EIF5,5.00628203440621e-06,0.288856882507885,0.434,0.395,0.104831545800466,1,EIF5
MZT2A,5.1353739825743e-06,0.468849141506602,0.347,0.31,0.107534731195106,1,MZT2A
ARPC3,5.36332424249031e-06,10.8223722535751,0.634,0.591,0.112308009637747,1,ARPC3
N4BP2L2,5.39735591970174e-06,0.717962949516047,0.516,0.56,0.113020632958555,1,N4BP2L2
PCBP1,6.27323193392807e-06,0.638580035572348,0.387,0.346,0.131361476696454,1,PCBP1
FNBP1,6.68135504154453e-06,1.05146185354936,0.396,0.355,0.139907574569942,1,FNBP1
EIF3A,6.84912727434018e-06,1.08580087586449,0.304,0.267,0.143420725124683,1,EIF3A
HMGB1,6.9421023252943e-06,28.9112718232695,0.802,0.767,0.145367622691663,1,HMGB1
FYB1,8.54577554652686e-06,8.85606214798207,0.657,0.619,0.178948539944272,1,FYB1
GIMAP4,1.28670075127463e-05,2.25520111353716,0.28,0.319,0.269435137316908,1,GIMAP4
OAZ1,1.46404783092015e-05,5.13571118061813,0.753,0.708,0.30657161579468,1,OAZ1
SNHG5,1.71992038651129e-05,1.2556244576331,0.429,0.39,0.360151328935465,1,SNHG5
PSME2,2.1320202861182e-05,0.452634583928198,0.418,0.379,0.446445047913151,1,PSME2
HIST1H1C,2.22161080289812e-05,1.30792064874304,0.287,0.252,0.465205302126866,1,HIST1H1C
IL2RG,2.73841139368207e-05,1.45053705668999,0.525,0.485,0.573423345837026,1,IL2RG
RPS27L,2.84715854434776e-05,0.310048757186733,0.277,0.245,0.596194999186421,1,RPS27L
CAPZB,3.36139645944199e-05,3.12514060459957,0.399,0.362,0.703876418607153,1,CAPZB
ZFAS1,3.46727524180218e-05,1.05997913747606,0.686,0.642,0.726047435633377,1,ZFAS1
NDUFA11,3.58398825676317e-05,0.317878801105893,0.404,0.368,0.750487140966207,1,NDUFA11
COX6B1,3.6559206150068e-05,0.495744954999988,0.503,0.466,0.765549776782424,1,COX6B1
IQGAP2,4.0497074575806e-05,0.677436787455263,0.291,0.253,0.848008741617378,1,IQGAP2
SARAF,4.33154450996576e-05,4.0020598963837,0.698,0.659,0.907025420386831,1,SARAF
ELOB,4.86856597436101e-05,1.29557103227944,0.496,0.458,1,1,ELOB
COX5A,5.57483663784039e-05,0.382039549179958,0.295,0.26,1,1,COX5A
HSPA8,5.65379073129726e-05,24.3909662349396,0.551,0.516,1,1,HSPA8
UBE2D3,5.70515655960661e-05,0.312114856535903,0.466,0.426,1,1,UBE2D3
GNG5,6.19988098117403e-05,0.346915174782759,0.294,0.258,1,1,GNG5
HIST1H4C,6.36310651497853e-05,0.537272944294903,0.381,0.346,1,1,HIST1H4C
ATP5MF,7.03290529034948e-05,1.32825518575018,0.295,0.262,1,1,ATP5MF
ARL6IP4,7.38794323033613e-05,0.609631654777135,0.535,0.498,1,1,ARL6IP4
ATP5MC2,7.47686109397183e-05,0.419569478892807,0.7,0.673,1,1,ATP5MC2
COX7B,8.12435645621395e-05,0.33966586974202,0.337,0.302,1,1,COX7B
SSR4,8.13188591954252e-05,0.587801387009709,0.648,0.611,1,1,SSR4
EIF3G,8.14266374327314e-05,0.667717350857565,0.576,0.534,1,1,EIF3G
MT-ND6,8.25121896936578e-05,0.334966029327728,0.263,0.23,1,1,MT-ND6
GTF3A,0.000110493592385016,0.675822570338004,0.49,0.455,1,1,GTF3A
MCL1,0.00011509041629716,1.08781638250617,0.411,0.375,1,1,MCL1
CDV3,0.000121147073088382,1.23640765131386,0.464,0.432,1,1,CDV3
ATP5IF1,0.000124538108624845,0.530630696078684,0.48,0.444,1,1,ATP5IF1
TOMM7,0.000137965840952001,14.3287129194961,0.849,0.825,1,1,TOMM7
CUTA,0.000156672500615637,0.31790375816425,0.434,0.402,1,1,CUTA
POLR1D,0.000158404236859998,0.553238857894361,0.343,0.309,1,1,POLR1D
CNN2,0.000237932293318132,0.434081566237804,0.286,0.258,1,1,CNN2
HMGN1,0.000261215807654812,0.388297903654438,0.48,0.447,1,1,HMGN1
RPL22L1,0.000365470470101114,0.590441218342657,0.256,0.226,1,1,RPL22L1
UBE2D2,0.000366049314433212,0.299305096967988,0.472,0.442,1,1,UBE2D2
CD271,0.000402134952709901,0.72410458803823,0.278,0.248,1,1,CD27
RNF19A,0.000543980502170444,0.267944563132931,0.266,0.237,1,1,RNF19A
NOP531,0.00103957834615845,0.960593460185002,0.794,0.77,1,1,NOP53
ATP5MG,0.00118128913115238,2.50032175168715,0.722,0.703,1,1,ATP5MG
EEF1D,0.00149796724189071,3.86052805600601,0.946,0.931,1,1,EEF1D
RPS3,0.00221241598892622,5.92339336076014,0.993,0.989,1,1,RPS3
EDF1,0.00226951884340477,0.325075033212571,0.638,0.616,1,1,EDF1
ACTG1,0.00276686390779686,26.1475718427529,0.784,0.772,1,1,ACTG1
SNRPB,0.00278946845944108,0.430046744228234,0.387,0.359,1,1,SNRPB
SRSF3,0.00336351199013485,0.32783627811234,0.478,0.452,1,1,SRSF3
CD3E,0.00364115723455622,0.799485727103599,0.723,0.675,1,1,CD3E
SELENOW,0.00386431024166814,1.54676715609655,0.399,0.375,1,1,SELENOW
ARPC5,0.00418889756991839,9.76484875936589,0.44,0.465,1,1,ARPC5
PPP2R5C,0.00470568637399527,0.421230269863729,0.523,0.482,1,1,PPP2R5C
SNRPD2,0.00498891016812086,0.473433869042328,0.634,0.615,1,1,SNRPD2
ICAM3,0.00562790633909384,0.275072293406882,0.404,0.381,1,1,ICAM3
TCEA1,0.00610626958190514,0.649167225820507,0.371,0.346,1,1,TCEA1
TGFB1,0.0061981157763107,0.468321370903128,0.316,0.291,1,1,TGFB1
COX8A,0.00652181701443401,0.533190869201483,0.39,0.363,1,1,COX8A
ANP32B,0.00791141065462525,2.76484223122343,0.542,0.517,1,1,ANP32B
EIF4G2,0.00816644486767473,0.534419044000181,0.433,0.414,1,1,EIF4G2
SNRPF,0.00934645214336684,0.259584592583463,0.29,0.27,1,1,SNRPF
CCL4,0,34.207450042128,0.693,0.09,0,2,CCL4
CYBA,0,30.1694480014772,0.976,0.731,0,2,CYBA
GZMB,0,26.4078862599289,0.945,0.058,0,2,GZMB
FGFBP2,0,25.9145813149549,0.9,0.049,0,2,FGFBP2
ZEB2,0,13.4399202955028,0.635,0.086,0,2,ZEB2
FCER1G,0,12.7475152833477,0.42,0.044,0,2,FCER1G
PRF1,0,12.1357219711111,0.813,0.099,0,2,PRF1
SPON2,0,10.4849188927028,0.511,0.03,0,2,SPON2
CLIC3,0,9.86464388475708,0.569,0.048,0,2,CLIC3
TYROBP,0,9.67092478953881,0.539,0.072,0,2,TYROBP
FCGR3A,0,7.71475144054199,0.48,0.019,0,2,FCGR3A
CST7,0,7.39536066690639,0.938,0.219,0,2,CST7
EFHD2,0,5.73488340912865,0.878,0.178,0,2,EFHD2
KLRD1,0,4.68794223748281,0.709,0.082,0,2,KLRD1
CD247,0,4.43063923836394,0.669,0.257,0,2,CD247
SYNE1,0,4.09893574264244,0.573,0.178,0,2,SYNE1
PLEK,0,4.03025774136536,0.676,0.094,0,2,PLEK
HOPX,0,3.79538747881179,0.665,0.153,0,2,HOPX
MATK,0,3.76645966047717,0.53,0.108,0,2,MATK
LAIR2,0,3.70556828673975,0.34,0.041,0,2,LAIR2
ABHD17A,0,3.51723002181367,0.785,0.351,0,2,ABHD17A
KLRK1,0,2.75517246676272,0.563,0.178,0,2,KLRK1
METRNL,0,2.70852101496641,0.353,0.053,0,2,METRNL
MYBL1,0,2.627450759807,0.51,0.134,0,2,MYBL1
GNLY,0,2.52884428661443,0.955,0.132,0,2,GNLY
KLRF1,0,2.41668430392829,0.383,0.027,0,2,KLRF1
CTSW,0,2.39235545279019,0.743,0.198,0,2,CTSW
ADGRG1,0,2.3361123933025,0.405,0.021,0,2,ADGRG1
CX3CR1,0,2.18899654047962,0.361,0.015,0,2,CX3CR1
APOBEC3G,0,2.14584789505111,0.441,0.102,0,2,APOBEC3G
C12orf75,0,1.95927911888834,0.474,0.12,0,2,C12orf75
PYHIN1,0,1.89212794428193,0.468,0.13,0,2,PYHIN1
MYO1F,0,1.83872495083403,0.569,0.163,0,2,MYO1F
IL2RB,0,1.20663055745605,0.357,0.063,0,2,IL2RB
C1orf21,0,1.17869207321507,0.358,0.034,0,2,C1orf21
CLIC11,0,1.06513150821869,0.805,0.435,0,2,CLIC1
APMAP,0,1.01067698231389,0.359,0.073,0,2,APMAP
PRSS23,0,0.893349245681671,0.263,0.009,0,2,PRSS23
TGFBR3,0,0.893277558092881,0.298,0.047,0,2,TGFBR3
FCRL6,0,0.890946096751047,0.288,0.028,0,2,FCRL6
TTC38,0,0.830835329028789,0.276,0.014,0,2,TTC38
CEP78,2.35762523370551e-302,1.03235596083294,0.294,0.048,4.93686723937934e-298,2,CEP78
HLA-C,2.39294858176577e-300,5.40311688818072,0.995,0.968,5.01083433021752e-296,2,HLA-C
RAP1B,2.77725735467327e-294,4.58417880313858,0.729,0.377,5.81557690068582e-290,2,RAP1B
LCP1,1.78252749869905e-292,0.67261549960595,0.818,0.484,3.73261258227582e-288,2,LCP1
MAP3K8,2.30104482344532e-292,1.87665223099896,0.32,0.061,4.81838786029451e-288,2,MAP3K8
PTPN12,5.15687305114788e-288,0.922020725061627,0.288,0.049,1.07984921691037e-283,2,PTPN12
GNPTAB,4.88368363309096e-287,2.5367488353012,0.41,0.107,1.02264335276925e-282,2,GNPTAB
GSTP1,3.99189148669875e-268,5.24724209054956,0.664,0.308,8.35902077314718e-264,2,GSTP1
ACTN4,3.60129816259441e-265,1.01665863841759,0.384,0.099,7.5411183524727e-261,2,ACTN4
B2M,4.45300218267352e-265,10.9401631754903,1,0.996,9.32458657051834e-261,2,B2M
MSN,2.65548717998637e-264,3.32494414411446,0.732,0.385,5.56059015489145e-260,2,MSN
IFITM2,5.68537426679904e-263,7.80438277299968,0.804,0.51,1.19051737146772e-258,2,IFITM2
AC004687.1,4.25829616617587e-262,1.65512305993607,0.383,0.1,8.91687217197227e-258,2,AC004687.1
CTSC,7.12102598992044e-259,1.5700598621846,0.453,0.142,1.49114284228934e-254,2,CTSC
SAMD3,8.25448883959781e-252,1.28072443898441,0.447,0.14,1.72848996301178e-247,2,SAMD3
RHOC,2.53427656896559e-244,1.12089031599464,0.315,0.071,5.30677513541394e-240,2,RHOC
CD991,1.34912798693218e-241,2.21551687769462,0.682,0.352,2.82507400463599e-237,2,CD99
RUNX3,4.12792742811618e-240,5.3840554569196,0.538,0.212,8.64388003447529e-236,2,RUNX3
HLA-B,1.43866816484404e-237,12.5234427547438,0.993,0.962,3.01257113718343e-233,2,HLA-B
ARL4C,6.46677212905799e-237,6.51835919134403,0.887,0.626,1.35414208382474e-232,2,ARL4C
HCST,2.13125389742644e-231,3.55438096269217,0.88,0.647,4.46284566121096e-227,2,HCST
DBI,1.26992113830905e-230,1.37397655826601,0.636,0.308,2.65921486361915e-226,2,DBI
TLN1,9.42722202026215e-224,2.49557364681296,0.698,0.374,1.97406029104289e-219,2,TLN1
CAST,1.04407369667231e-221,6.95734214364651,0.726,0.418,2.18629032083182e-217,2,CAST
PLAAT3,2.96034106627308e-219,0.674089034365644,0.272,0.058,6.19895419277583e-215,2,PLAAT3
TPST2,1.09246704481743e-216,0.759695934253333,0.307,0.075,2.2876259918477e-212,2,TPST2
LITAF,1.80074873146049e-214,1.80354653743432,0.622,0.306,3.77076784367827e-210,2,LITAF
CHST12,3.63726674734674e-211,0.668351799790565,0.284,0.065,7.61643656894408e-207,2,CHST12
OSTF1,1.07171536349542e-204,1.30861799229276,0.43,0.152,2.24417197115941e-200,2,OSTF1
SEPTIN7,2.3137770615814e-200,1.7186098484412,0.843,0.619,4.84504916695145e-196,2,SEPTIN7
GNG2,1.72650907980341e-199,1.26407056657624,0.425,0.152,3.61531001310833e-195,2,GNG2
ID2,1.74113197749108e-196,1.26521006779325,0.597,0.275,3.64593036086633e-192,2,ID2
CD81,2.04456112225793e-196,1.00622623714938,0.6,0.289,4.28131099000811e-192,2,CD81
SYTL3,2.26865080075489e-196,0.970408301256029,0.379,0.122,4.75055477678073e-192,2,SYTL3
MBP,7.23260942720174e-195,2.59887936009004,0.635,0.337,1.51450841405604e-190,2,MBP
YWHAQ,1.40002560695822e-183,1.47331048729041,0.484,0.204,2.93165362097051e-179,2,YWHAQ
CTSD,3.39987842973715e-183,0.97062854042008,0.371,0.124,7.11934543186959e-179,2,CTSD
ITGAL,3.01131048607411e-182,1.12345518274808,0.391,0.138,6.30568415783919e-178,2,ITGAL
UBB,5.91085447539082e-180,3.87156331517414,0.882,0.691,1.23773292714684e-175,2,UBB
ARPC5L,3.90981826016788e-179,1.53571694319163,0.467,0.194,8.18715943679153e-175,2,ARPC5L
IGF2R,2.42517352794218e-178,0.896316919475225,0.338,0.107,5.07831336751093e-174,2,IGF2R
TCF25,5.81714312333818e-177,5.2453550385937,0.622,0.342,1.21810977002701e-172,2,TCF25
TFDP2,3.59964775781819e-176,0.887235244551811,0.327,0.1,7.5376624048713e-172,2,TFDP2
SSBP3,3.3475345629382e-171,0.765760887069614,0.303,0.089,7.00973737479259e-167,2,SSBP3
SLC9A3R1,6.00368471332037e-171,1.2368565466116,0.368,0.128,1.25717157896929e-166,2,SLC9A3R1
HLA-DRB1,7.32097649541803e-171,3.73817215452571,0.329,0.103,1.53301247814053e-166,2,HLA-DRB1
IQGAP1,6.21280692954443e-170,2.90056110011232,0.531,0.25,1.3009617710466e-165,2,IQGAP1
SPN,7.74318850963631e-170,0.990040729192731,0.358,0.122,1.62142367391784e-165,2,SPN
DOK2,1.06971969900812e-167,0.921985600215871,0.377,0.134,2.239993049723e-163,2,DOK2
BIN2,2.60680112245517e-160,1.96820375969093,0.645,0.371,5.45864155042112e-156,2,BIN2
TPM3,2.28859255465006e-159,5.87047173055576,0.809,0.595,4.79231280943722e-155,2,TPM3
CD53,8.68522225434592e-156,1.3869769680836,0.547,0.275,1.81868554006004e-151,2,CD53
JAK1,1.93223238379314e-154,4.0257643896985,0.802,0.59,4.04609461166284e-150,2,JAK1
APOBEC3C,7.28329507714946e-154,0.620613009154103,0.26,0.072,1.5251219891551e-149,2,APOBEC3C
HLA-DPA1,3.33210189328905e-153,1.63159541772653,0.342,0.12,6.97742136454727e-149,2,HLA-DPA1
CALR,4.67345090219076e-153,4.64499650385503,0.556,0.293,9.78620618918746e-149,2,CALR
PSMB9,2.72329138019597e-151,1.29883249183295,0.657,0.397,5.70257215013035e-147,2,PSMB9
RNF213,6.02709177903552e-151,1.83500290659137,0.711,0.457,1.26207301853004e-146,2,RNF213
HLA-DPB1,1.82253519298765e-150,1.04187117762892,0.416,0.175,3.81638869411614e-146,2,HLA-DPB1
RASSF1,3.80657965227539e-149,0.658639243754036,0.311,0.103,7.97097779186467e-145,2,RASSF1
C5orf56,3.85359120426828e-149,0.72625553933639,0.326,0.111,8.06941998173777e-145,2,C5orf56
DNAJC1,1.01255105032058e-148,0.819340216573538,0.356,0.131,2.1202818993713e-144,2,DNAJC1
GLIPR2,1.33085289271238e-147,0.695744222921955,0.302,0.098,2.78680595733972e-143,2,GLIPR2
DSTN,2.15420242196947e-140,1.06865184213094,0.382,0.154,4.51089987160408e-136,2,DSTN
PTPN22,6.81968308475804e-140,0.667135500042134,0.291,0.095,1.42804163794833e-135,2,PTPN22
PDIA3,6.61397349779603e-139,2.97860246922215,0.581,0.328,1.38496605043849e-134,2,PDIA3
CD226,1.25132499547595e-138,0.823740330378249,0.3,0.102,2.62027454052665e-134,2,CD226
DIP2A,1.61124544684504e-138,0.850670170884693,0.301,0.102,3.37394796569351e-134,2,DIP2A
IQGAP21,2.38294666298727e-138,0.935407609246262,0.472,0.225,4.98989031229534e-134,2,IQGAP2
ATP2B4,2.44755175954744e-134,0.781805152641936,0.289,0.098,5.12517338449234e-130,2,ATP2B4
PPP1CA,3.02460559875438e-134,0.68581122071123,0.517,0.263,6.33352412379166e-130,2,PPP1CA
MYL12B1,8.08673806495879e-132,0.969786304655265,0.778,0.582,1.69336295080237e-127,2,MYL12B
FAM49B,1.74067098247815e-131,0.992840297826879,0.423,0.19,3.64496503730925e-127,2,FAM49B
PPP2R5C1,5.58392413743941e-130,1.21873834619866,0.691,0.456,1.16927371437981e-125,2,PPP2R5C
TGFB11,1.10314716497849e-129,0.805072038575877,0.507,0.259,2.30999016346497e-125,2,TGFB1
PLAAT4,5.05528069091793e-129,1.49501455706135,0.7,0.461,1.05857577667821e-124,2,PLAAT4
MYO1G,1.55602272058797e-126,0.681808633184072,0.342,0.134,3.2583115769112e-122,2,MYO1G
EMP31,2.72016327926386e-125,3.01556871794837,0.804,0.629,5.69602190677853e-121,2,EMP3
PPP1R18,1.27376249430926e-124,0.769647221228616,0.332,0.13,2.66725866308359e-120,2,PPP1R18
CD320,2.25703316226789e-123,0.971897600438198,0.276,0.095,4.72622744178896e-119,2,CD320
NDUFB7,2.72744964258615e-123,1.2384999416914,0.534,0.293,5.7112795515754e-119,2,NDUFB7
YWHAZ,1.78962056728517e-122,0.902029192196941,0.791,0.596,3.74746546789514e-118,2,YWHAZ
RAB5IF,2.94800331716834e-122,1.50611918728807,0.335,0.133,6.1731189461505e-118,2,RAB5IF
RAC2,7.07549604746293e-122,3.3094045200557,0.665,0.429,1.48160887233874e-117,2,RAC2
DHRS7,1.49583352543042e-121,0.956064024163332,0.425,0.2,3.1322754022513e-117,2,DHRS7
PTP4A2,1.58160364943218e-121,1.54917903094932,0.612,0.376,3.31187804191099e-117,2,PTP4A2
LSP1,5.18825181000628e-120,0.621121688092794,0.524,0.295,1.08641992901532e-115,2,LSP1
SCP2,7.2243124137859e-112,0.83386144511973,0.345,0.147,1.51277101944677e-107,2,SCP2
BTN3A2,1.28520203887384e-110,0.833892318205228,0.428,0.209,2.69121306940183e-106,2,BTN3A2
CAPNS1,3.67586359044578e-110,0.725985180460681,0.318,0.129,7.69725835839347e-106,2,CAPNS1
ADGRE5,4.52543734646895e-109,2.29508920813062,0.403,0.191,9.47626580350599e-105,2,ADGRE5
AKNA,2.81177277144464e-108,0.919244624301413,0.397,0.187,5.88785218340507e-104,2,AKNA
GPR65,1.38347696094075e-105,0.75419978836308,0.283,0.109,2.89700075620994e-101,2,GPR65
MTPN,3.33611978126177e-105,1.12258419674853,0.568,0.345,6.98583482196215e-101,2,MTPN
ALOX5AP1,3.31285651720903e-104,1.33779744119162,0.402,0.195,6.93712154703571e-100,2,ALOX5AP
SMAD7,1.8852056241083e-102,1.05639378625844,0.345,0.151,3.94762057688279e-98,2,SMAD7
DIAPH1,7.12396517820976e-102,0.903589424847014,0.408,0.203,1.49175830831712e-97,2,DIAPH1
TPM4,1.27080907008559e-101,1.10615881432145,0.334,0.147,2.66107419275922e-97,2,TPM4
PTPN4,1.47861737014043e-101,1.02775508998067,0.379,0.178,3.09622477307407e-97,2,PTPN4
MACF11,3.68522117223024e-101,0.47599824477734,0.528,0.305,7.71685313465012e-97,2,MACF1
CAP1,1.60285310053543e-100,2.41096866650052,0.462,0.252,3.35637439252119e-96,2,CAP1
PIP4K2A,5.90624528400298e-100,1.01655674669969,0.463,0.248,1.23676776247022e-95,2,PIP4K2A
CAPN2,2.29823210674598e-98,0.608629694921258,0.344,0.154,4.81249803152608e-94,2,CAPN2
PREX1,5.20875414665593e-98,0.579760563218562,0.269,0.105,1.09071311830975e-93,2,PREX1
FMNL1,5.82533784333013e-98,0.717037484484135,0.42,0.214,1.21982574439333e-93,2,FMNL1
RHOA,7.07736651795889e-98,1.29418376607335,0.606,0.397,1.48200054886059e-93,2,RHOA
RBM39,7.48430144343237e-98,6.50602162822816,0.848,0.676,1.56721272225474e-93,2,RBM39
